시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
강남구,11680101,역삼동,0,20220614.5,11680645.0,59417.258120833336,3120.6362916666662,5356.3877041666665,5356.3877041666665,5356.3877041666665,5356.3877041666665,5356.3877041666665,5356.3877041666665,5356.3877041666665
강남구,11680101,역삼동,1,20220614.5,11680645.0,57998.79262083333,3100.6432333333337,5243.177929166667,5243.177929166667,5243.177929166667,5243.177929166667,5243.177929166667,5243.177929166667,5243.177929166667
강남구,11680101,역삼동,2,20220614.5,11680645.0,57396.33662083334,3093.8297416666665,5216.512529166667,5216.512529166667,5216.512529166667,5216.512529166667,5216.512529166667,5216.512529166667,5216.512529166667
강남구,11680101,역삼동,3,20220614.5,11680645.0,56975.61816666666,3074.8375,5196.035341666667,5196.035341666667,5196.035341666667,5196.035341666667,5196.035341666667,5196.035341666667,5196.035341666667
강남구,11680101,역삼동,4,20220614.5,11680645.0,56362.337616666664,3035.0366,5130.5444625,5130.5444625,5130.5444625,5130.5444625,5130.5444625,5130.5444625,5130.5444625
강남구,11680101,역삼동,5,20220614.5,11680645.0,56716.75089166666,3053.9528958333335,5146.508883333333,5146.508883333333,5146.508883333333,5146.508883333333,5146.508883333333,5146.508883333333,5146.508883333333
강남구,11680101,역삼동,6,20220614.5,11680645.0,58296.87397916667,3056.596175,5167.0716041666665,5167.0716041666665,5167.0716041666665,5167.0716041666665,5167.0716041666665,5167.0716041666665,5167.0716041666665
강남구,11680101,역삼동,7,20220614.5,11680645.0,62559.583099999996,3045.0019083333336,5308.282333333334,5308.282333333334,5308.282333333334,5308.282333333334,5308.282333333334,5308.282333333334,5308.282333333334
강남구,11680101,역삼동,8,20220614.5,11680645.0,71203.90470833333,2940.6833958333336,5560.292570833334,5560.292570833334,5560.292570833334,5560.292570833334,5560.292570833334,5560.292570833334,5560.292570833334
강남구,11680101,역삼동,9,20220614.5,11680645.0,79686.111625,2951.8945666666664,5845.279804166667,5845.279804166667,5845.279804166667,5845.279804166667,5845.279804166667,5845.279804166667,5845.279804166667
강남구,11680101,역삼동,10,20220614.5,11680645.0,84637.69552083332,3024.331808333333,6030.450041666667,6030.450041666667,6030.450041666667,6030.450041666667,6030.450041666667,6030.450041666667,6030.450041666667
강남구,11680101,역삼동,11,20220614.5,11680645.0,87695.8863875,3024.7984291666667,6224.512020833333,6224.512020833333,6224.512020833333,6224.512020833333,6224.512020833333,6224.512020833333,6224.512020833333
강남구,11680101,역삼동,12,20220614.5,11680645.0,89265.355575,3021.8001,6384.480712500001,6384.480712500001,6384.480712500001,6384.480712500001,6384.480712500001,6384.480712500001,6384.480712500001
강남구,11680101,역삼동,13,20220614.5,11680645.0,90534.78912916667,3116.8982833333334,6497.1790458333335,6497.1790458333335,6497.1790458333335,6497.1790458333335,6497.1790458333335,6497.1790458333335,6497.1790458333335
강남구,11680101,역삼동,14,20220614.5,11680645.0,90522.37119583333,3145.8013458333335,6578.2182625,6578.2182625,6578.2182625,6578.2182625,6578.2182625,6578.2182625,6578.2182625
강남구,11680101,역삼동,15,20220614.5,11680645.0,89191.00843333332,3113.818420833333,6687.026475,6687.026475,6687.026475,6687.026475,6687.026475,6687.026475,6687.026475
강남구,11680101,역삼동,16,20220614.5,11680645.0,87131.39527916667,3090.514333333333,6835.309324999999,6835.309324999999,6835.309324999999,6835.309324999999,6835.309324999999,6835.309324999999,6835.309324999999
강남구,11680101,역삼동,17,20220614.5,11680645.0,83921.292225,3041.0245375,6931.9365875,6931.9365875,6931.9365875,6931.9365875,6931.9365875,6931.9365875,6931.9365875
강남구,11680101,역삼동,18,20220614.5,11680645.0,78393.292175,3010.3958666666663,6670.209975000001,6670.209975000001,6670.209975000001,6670.209975000001,6670.209975000001,6670.209975000001,6670.209975000001
강남구,11680101,역삼동,19,20220614.5,11680645.0,73570.66998749999,3027.662025,6559.989729166667,6559.989729166667,6559.989729166667,6559.989729166667,6559.989729166667,6559.989729166667,6559.989729166667
강남구,11680101,역삼동,20,20220614.5,11680645.0,70556.06863333333,3072.9059291666667,6482.049070833334,6482.049070833334,6482.049070833334,6482.049070833334,6482.049070833334,6482.049070833334,6482.049070833334
강남구,11680101,역삼동,21,20220614.5,11680645.0,67693.14588750001,3149.4002875,6572.397,6572.397,6572.397,6572.397,6572.397,6572.397,6572.397
강남구,11680101,역삼동,22,20220614.5,11680645.0,63885.50877083334,3348.1980791666665,5977.1624375,5977.1624375,5977.1624375,5977.1624375,5977.1624375,5977.1624375,5977.1624375
강남구,11680101,역삼동,23,20220614.5,11680645.0,58832.83924166666,3133.20745,5393.786241666667,5393.786241666667,5393.786241666667,5393.786241666667,5393.786241666667,5393.786241666667,5393.786241666667
강남구,11680103,개포동,0,20220614.5,11680690.0,11604.923651041667,913.777167013889,1440.4128704861112,1440.4128704861112,1440.4128704861112,1440.4128704861112,1440.4128704861112,1440.4128704861112,1440.4128704861112
강남구,11680103,개포동,1,20220614.5,11680690.0,11707.255820833334,919.8912979166666,1456.9712055555556,1456.9712055555556,1456.9712055555556,1456.9712055555556,1456.9712055555556,1456.9712055555556,1456.9712055555556
강남구,11680103,개포동,2,20220614.5,11680690.0,11744.722370833333,923.3256996527779,1461.1308972222223,1461.1308972222223,1461.1308972222223,1461.1308972222223,1461.1308972222223,1461.1308972222223,1461.1308972222223
강남구,11680103,개포동,3,20220614.5,11680690.0,11753.71989826389,921.8218368055556,1461.9389607638889,1461.9389607638889,1461.9389607638889,1461.9389607638889,1461.9389607638889,1461.9389607638889,1461.9389607638889
강남구,11680103,개포동,4,20220614.5,11680690.0,11794.15229375,933.4225496527778,1474.8759409722222,1474.8759409722222,1474.8759409722222,1474.8759409722222,1474.8759409722222,1474.8759409722222,1474.8759409722222
강남구,11680103,개포동,5,20220614.5,11680690.0,11811.735385763888,925.4985909722222,1464.7195722222223,1464.7195722222223,1464.7195722222223,1464.7195722222223,1464.7195722222223,1464.7195722222223,1464.7195722222223
강남구,11680103,개포동,6,20220614.5,11680690.0,11937.778810416667,924.645921875,1476.0605399305557,1476.0605399305557,1476.0605399305557,1476.0605399305557,1476.0605399305557,1476.0605399305557,1476.0605399305557
강남구,11680103,개포동,7,20220614.5,11680690.0,11806.073816666665,921.7907875000001,1492.8537788194444,1492.8537788194444,1492.8537788194444,1492.8537788194444,1492.8537788194444,1492.8537788194444,1492.8537788194444
